Header line
Anhui,Mainland China,1/22/2020 17:00,1,,,31.84744,117.2882
Beijing,Mainland China,1/22/2020 17:00,14,,,39.9042,116.4074
Chongqing,Mainland China,1/22/2020 17:00,6,,,29.43159,106.9123
Fujian,Mainland China,1/22/2020 17:00,1,,,24.49435,118.4163
Gansu,Mainland China,1/22/2020 17:00,,,,35.75183,104.2861
Guangdong,Mainland China,1/22/2020 17:00,26,,,23.37903,113.7633
Guangxi,Mainland China,1/22/2020 17:00,2,,,23.72476,108.8076
Guizhou,Mainland China,1/22/2020 17:00,1,,,26.84296,107.2903
Hainan,Mainland China,1/22/2020 17:00,4,,,19.56639,109.9497
Hebei,Mainland China,1/22/2020 17:00,1,,,38.95023,115.3324
Heilongjiang,Mainland China,1/22/2020 17:00,,,,47.12165,128.7382
Henan,Mainland China,1/22/2020 17:00,5,,,34.29043,113.3824
Hong Kong,Hong Kong,1/22/2020 17:00,,,,22.3193,114.1694
Hubei,Mainland China,1/22/2020 17:00,444,17,28,30.73781,112.2384
Hunan,Mainland China,1/22/2020 17:00,4,,,38.85133,-76.89086
Inner Mongolia,Mainland China,1/22/2020 17:00,,,,43.37822,115.0595
Jiangsu,Mainland China,1/22/2020 17:00,1,,,33.14017,119.7889
Jiangxi,Mainland China,1/22/2020 17:00,2,,,27.08746,114.9042
Jilin,Mainland China,1/22/2020 17:00,,,,43.83788,126.5496
Liaoning,Mainland China,1/22/2020 17:00,2,,,41.94365,122.529
Macau,Macau,1/22/2020 17:00,1,,,22.19875,113.5439
Ningxia,Mainland China,1/22/2020 17:00,1,,,37.19873,106.1581
Qinghai,Mainland China,1/22/2020 17:00,,,,35.7448,96.40774
Shaanxi,Mainland China,1/22/2020 17:00,,,,35.39399,109.188
Shandong,Mainland China,1/22/2020 17:00,2,,,35.89396,117.9249
Shanghai,Mainland China,1/22/2020 17:00,9,,,31.23042,121.4737
Shanxi,Mainland China,1/22/2020 17:00,1,,,37.24257,111.8569
Sichuan,Mainland China,1/22/2020 17:00,5,,,30.2638,102.8055
Taiwan,Taiwan,1/22/2020 17:00,1,,,23.69781,120.9605
Tianjin,Mainland China,1/22/2020 17:00,4,,,39.34336,117.3616
Tibet,Mainland China,1/22/2020 17:00,,,,30.15336,88.78786
Washington,US,1/22/2020 17:00,1,,,47.75108,-120.7401
Xinjiang,Mainland China,1/22/2020 17:00,,,,42.52464,87.53959
Yunnan,Mainland China,1/22/2020 17:00,1,,,24.47528,101.3431
Zhejiang,Mainland China,1/22/2020 17:00,10,,,29.14164,119.7889
,Japan,1/22/2020 17:00,2,,,36.20482,138.2529
,Thailand,1/22/2020 17:00,2,,,15.87003,100.9925
,South Korea,1/22/2020 17:00,1,,,35.90776,127.7669
