Header line
Hubei,Mainland China,2020-02-15T23:13:05,56249,1596,5623,30.73781,112.2384
Guangdong,Mainland China,2020-02-15T14:03:04,1294,2,410,23.37903,113.7633
Henan,Mainland China,2020-02-15T12:13:08,1212,13,391,34.29043,113.3824
Zhejiang,Mainland China,2020-02-15T11:23:17,1162,0,428,29.14164,119.7889
Hunan,Mainland China,2020-02-15T13:03:04,1001,2,425,38.85133,-76.89086
Anhui,Mainland China,2020-02-15T12:13:08,950,6,221,31.84744,117.2882
Jiangxi,Mainland China,2020-02-15T01:33:02,913,1,210,27.08746,114.9042
Jiangsu,Mainland China,2020-02-15T12:13:08,604,0,186,33.14017,119.7889
Chongqing,Mainland China,2020-02-15T23:23:07,544,5,184,29.43159,106.9123
Shandong,Mainland China,2020-02-15T11:23:17,532,2,156,35.89396,117.9249
Sichuan,Mainland China,2020-02-15T08:43:03,470,1,119,30.2638,102.8055
Heilongjiang,Mainland China,2020-02-15T11:43:01,425,11,68,47.12165,128.7382
Beijing,Mainland China,2020-02-15T09:53:01,375,4,98,39.9042,116.4074
Shanghai,Mainland China,2020-02-15T03:13:06,326,1,124,31.23042,121.4737
Hebei,Mainland China,2020-02-15T13:03:04,291,3,101,38.95023,115.3324
Fujian,Mainland China,2020-02-15T13:03:04,285,0,71,24.49435,118.4163
Diamond Princess cruise ship,Others,2020-02-15T17:03:04,285,0,0,0,0
Guangxi,Mainland China,2020-02-15T06:33:01,235,2,44,23.72476,108.8076
Shaanxi,Mainland China,2020-02-15T12:13:08,232,0,60,35.39399,109.188
Yunnan,Mainland China,2020-02-15T06:33:01,168,0,42,24.47528,101.3431
Hainan,Mainland China,2020-02-15T11:23:17,162,4,39,19.56639,109.9497
Guizhou,Mainland China,2020-02-15T14:53:04,143,1,41,26.84296,107.2903
Shanxi,Mainland China,2020-02-15T23:13:05,128,0,46,37.24257,111.8569
Tianjin,Mainland China,2020-02-15T13:43:01,122,3,37,39.34336,117.3616
Liaoning,Mainland China,2020-02-15T09:53:01,119,1,31,41.94365,122.529
Gansu,Mainland China,2020-02-15T12:13:08,90,2,49,35.75183,104.2861
Jilin,Mainland China,2020-02-15T12:13:08,88,1,26,43.83788,126.5496
,Singapore,2020-02-15T23:53:02,72,0,18,1.352083,103.8198
