Header line
Hubei,Mainland China,2020-02-22T23:33:06,64084,2346,15299,30.73781,112.2384
Guangdong,Mainland China,2020-02-22T10:03:04,1339,5,728,23.37903,113.7633
Henan,Mainland China,2020-02-22T14:13:38,1270,19,830,34.29043,113.3824
Zhejiang,Mainland China,2020-02-22T11:13:13,1205,1,719,29.14164,119.7889
Hunan,Mainland China,2020-02-22T10:03:04,1013,4,692,38.85133,-76.89086
Anhui,Mainland China,2020-02-22T07:43:03,989,6,597,31.84744,117.2882
Jiangxi,Mainland China,2020-02-22T06:13:05,934,1,555,27.08746,114.9042
Shandong,Mainland China,2020-02-22T09:43:02,750,4,302,35.89396,117.9249
Diamond Princess cruise ship,Others,2020-02-20T15:53:03,634,2,1,0,0
Jiangsu,Mainland China,2020-02-22T07:43:03,631,0,401,33.14017,119.7889
Chongqing,Mainland China,2020-02-22T23:23:05,573,6,328,29.43159,106.9123
Sichuan,Mainland China,2020-02-22T13:03:03,526,3,250,30.2638,102.8055
Heilongjiang,Mainland China,2020-02-22T11:13:13,479,12,204,47.12165,128.7382
,South Korea,2020-02-22T08:33:02,433,2,16,35.90776,127.7669
Beijing,Mainland China,2020-02-22T02:23:05,399,4,178,39.9042,116.4074
Shanghai,Mainland China,2020-02-22T06:33:17,335,3,227,31.23042,121.4737
Hebei,Mainland China,2020-02-22T12:33:04,309,6,203,38.95023,115.3324
Fujian,Mainland China,2020-02-22T14:03:04,293,1,162,24.49435,118.4163
Guangxi,Mainland China,2020-02-22T05:53:02,249,2,104,23.72476,108.8076
Shaanxi,Mainland China,2020-02-22T09:53:02,245,1,149,35.39399,109.188
Yunnan,Mainland China,2020-02-22T04:43:02,174,2,107,24.47528,101.3431
Hainan,Mainland China,2020-02-22T09:53:02,168,4,104,19.56639,109.9497
Guizhou,Mainland China,2020-02-22T01:03:10,146,2,90,26.84296,107.2903
Tianjin,Mainland China,2020-02-22T12:33:04,135,3,65,39.34336,117.3616
Shanxi,Mainland China,2020-02-22T23:23:05,132,0,81,37.24257,111.8569
,Japan,2020-02-22T14:53:02,122,1,22,36.20482,138.2529
Liaoning,Mainland China,2020-02-22T02:23:05,121,1,66,41.94365,122.529
Gansu,Mainland China,2020-02-21T15:13:07,91,2,76,35.75183,104.2861
Jilin,Mainland China,2020-02-22T12:33:04,91,1,52,43.83788,126.5496
,Singapore,2020-02-21T03:43:02,85,0,37,1.352083,103.8198
Xinjiang,Mainland China,2020-02-22T11:13:14,76,2,25,42.52464,87.53959
